GroupKey,PrimaryKey,RelationKey,RelationType,Date,Value,DerivedFlag,DerivedLag,DerivedType
A1,A7,A1,RELATED,2020-02-13,518.1391026302734,1.0,4.319676981895827,Coeff
A1,A7,A1,RELATED,2020-02-14,388.26230052831625,1.0,4.319676981895827,Coeff
A1,A7,A1,RELATED,2020-02-15,297.8956659483074,1.0,4.319676981895827,Coeff
A1,A7,A1,RELATED,2020-02-16,289.3837248287353,1.0,4.319676981895827,Coeff
A1,A7,A1,RELATED,2020-02-17,178.28107417794556,1.0,4.319676981895827,Coeff
A1,A7,A1,RELATED,2020-02-18,131.31757297655383,1.0,4.319676981895827,Coeff
A1,A7,A1,RELATED,2020-02-19,105.0608634990889,1.0,4.319676981895827,Coeff
A1,A8,A1,RELATED,2020-01-01,156.93984251591615,1.0,3.169078542520497,Coeff
A1,A8,A1,RELATED,2020-01-02,188.53598772812435,1.0,3.169078542520497,Coeff
A1,A8,A1,RELATED,2020-01-03,147.43720489994553,1.0,3.169078542520497,Coeff
A1,A8,A1,RELATED,2020-01-04,166.41761046214512,1.0,3.169078542520497,Coeff
A1,A8,A1,RELATED,2020-01-05,187.5012061588168,1.0,3.169078542520497,Coeff
A1,A8,A1,RELATED,2020-01-06,175.52838133556244,1.0,3.169078542520497,Coeff
A1,A8,A1,RELATED,2020-01-07,177.80627045211926,1.0,3.169078542520497,Coeff
A1,A8,A1,RELATED,2020-01-08,151.41520182467735,1.0,3.169078542520497,Coeff
A1,A8,A1,RELATED,2020-01-09,162.32114448916852,1.0,3.169078542520497,Coeff
A1,A8,A1,RELATED,2020-01-10,186.73595422217008,1.0,3.169078542520497,Coeff
A1,A8,A1,RELATED,2020-01-11,161.80787429338108,1.0,3.169078542520497,Coeff
A1,A8,A1,RELATED,2020-01-12,209.82524170812417,1.0,3.169078542520497,Coeff
A1,A8,A1,RELATED,2020-01-13,184.84822281685464,1.0,3.169078542520497,Coeff
A1,A8,A1,RELATED,2020-01-14,247.40546015552445,1.0,3.169078542520497,Coeff
A1,A8,A1,RELATED,2020-01-15,188.23098577518795,1.0,3.169078542520497,Coeff
A1,A8,A1,RELATED,2020-01-16,163.19425126694816,1.0,3.169078542520497,Coeff
A1,A8,A1,RELATED,2020-01-17,162.50905738165957,1.0,3.169078542520497,Coeff
A1,A8,A1,RELATED,2020-01-18,155.91723475228616,1.0,3.169078542520497,Coeff
A1,A8,A1,RELATED,2020-01-19,117.85752258092351,1.0,3.169078542520497,Coeff
A1,A8,A1,RELATED,2020-01-20,99.77415103688936,1.0,3.169078542520497,Coeff
A1,A8,A1,RELATED,2020-01-21,84.50314942249209,1.0,3.169078542520497,Coeff
A1,A8,A1,RELATED,2020-01-22,79.81534342980696,1.0,3.169078542520497,Coeff
A1,A8,A1,RELATED,2020-01-23,102.11126633560306,1.0,3.169078542520497,Coeff
A1,A8,A1,RELATED,2020-01-24,115.39480445968496,1.0,3.169078542520497,Coeff
A1,A8,A1,RELATED,2020-01-25,72.87717615713895,1.0,3.169078542520497,Coeff
A1,A8,A1,RELATED,2020-01-26,83.223611578074,1.0,3.169078542520497,Coeff
A1,A8,A1,RELATED,2020-01-27,112.12657809201689,1.0,3.169078542520497,Coeff
A1,A8,A1,RELATED,2020-01-28,118.7750468751878,1.0,3.169078542520497,Coeff
A1,A8,A1,RELATED,2020-01-29,124.81604900474416,1.0,3.169078542520497,Coeff
A1,A8,A1,RELATED,2020-01-30,165.24753798541468,1.0,3.169078542520497,Coeff
A1,A8,A1,RELATED,2020-01-31,158.12617476711577,1.0,3.169078542520497,Coeff
A1,A8,A1,RELATED,2020-02-01,214.01802784433715,1.0,3.169078542520497,Coeff
A1,A8,A1,RELATED,2020-02-02,210.17085217029208,1.0,3.169078542520497,Coeff
A1,A8,A1,RELATED,2020-02-03,220.91723771684048,1.0,3.169078542520497,Coeff
A1,A8,A1,RELATED,2020-02-04,289.34001807051595,1.0,3.169078542520497,Coeff
A1,A8,A1,RELATED,2020-02-05,255.78449163211823,1.0,3.169078542520497,Coeff
A1,A8,A1,RELATED,2020-02-06,353.7034564542318,1.0,3.169078542520497,Coeff
A1,A8,A1,RELATED,2020-02-07,245.39191905227565,1.0,3.169078542520497,Coeff
A1,A8,A1,RELATED,2020-02-08,395.1626456561428,1.0,3.169078542520497,Coeff
A1,A8,A1,RELATED,2020-02-09,398.0985011961803,1.0,3.169078542520497,Coeff
A1,A8,A1,RELATED,2020-02-10,415.91475128816427,1.0,3.169078542520497,Coeff
A1,A8,A1,RELATED,2020-02-11,438.44938021946433,1.0,3.169078542520497,Coeff
A1,A8,A1,RELATED,2020-02-12,424.43839146828645,1.0,3.169078542520497,Coeff
A1,A8,A1,RELATED,2020-02-13,450.5551195836752,1.0,3.169078542520497,Coeff
A1,A8,A1,RELATED,2020-02-14,366.9703024535284,1.0,3.169078542520497,Coeff
A1,A8,A1,RELATED,2020-02-15,370.6321226233308,1.0,3.169078542520497,Coeff
A1,A8,A1,RELATED,2020-02-16,225.59277643975585,1.0,3.169078542520497,Coeff
A1,A8,A1,RELATED,2020-02-17,159.33626834292687,1.0,3.169078542520497,Coeff
A1,A8,A1,RELATED,2020-02-18,117.86469283661108,1.0,3.169078542520497,Coeff
A1,A8,A1,RELATED,2020-02-19,98.30511753718092,1.0,3.169078542520497,Coeff
A1,A9,A1,RELATED,2020-01-01,166.18551240949128,1.0,4.6136774729499415,Coeff
A1,A9,A1,RELATED,2020-01-02,197.91809813188,1.0,4.6136774729499415,Coeff
A1,A9,A1,RELATED,2020-01-03,139.97911210882037,1.0,4.6136774729499415,Coeff
A1,A9,A1,RELATED,2020-01-04,189.4150774711569,1.0,4.6136774729499415,Coeff
A1,A9,A1,RELATED,2020-01-05,132.48463138495046,1.0,4.6136774729499415,Coeff
A1,A9,A1,RELATED,2020-01-06,172.52205101654772,1.0,4.6136774729499415,Coeff
A1,A9,A1,RELATED,2020-01-07,204.3179482259672,1.0,4.6136774729499415,Coeff
A1,A9,A1,RELATED,2020-01-08,195.58417154569912,1.0,4.6136774729499415,Coeff
A1,A9,A1,RELATED,2020-01-09,183.9063253322373,1.0,4.6136774729499415,Coeff
A1,A9,A1,RELATED,2020-01-10,196.4264928150612,1.0,4.6136774729499415,Coeff
A1,A9,A1,RELATED,2020-01-11,191.7638527070501,1.0,4.6136774729499415,Coeff
A1,A9,A1,RELATED,2020-01-12,188.53038447408213,1.0,4.6136774729499415,Coeff
A1,A9,A1,RELATED,2020-01-13,198.3254651469194,1.0,4.6136774729499415,Coeff
A1,A9,A1,RELATED,2020-01-14,159.28554732086937,1.0,4.6136774729499415,Coeff
A1,A9,A1,RELATED,2020-01-15,184.54310839492055,1.0,4.6136774729499415,Coeff
A1,A9,A1,RELATED,2020-01-16,164.5237571177711,1.0,4.6136774729499415,Coeff
A1,A9,A1,RELATED,2020-01-17,139.97555498983616,1.0,4.6136774729499415,Coeff
A1,A9,A1,RELATED,2020-01-18,104.665825011015,1.0,4.6136774729499415,Coeff
A1,A9,A1,RELATED,2020-01-19,114.7773205228326,1.0,4.6136774729499415,Coeff
A1,A9,A1,RELATED,2020-01-20,106.69769256663048,1.0,4.6136774729499415,Coeff
A1,A9,A1,RELATED,2020-01-21,82.22648189425585,1.0,4.6136774729499415,Coeff
A1,A9,A1,RELATED,2020-01-22,97.54488840683422,1.0,4.6136774729499415,Coeff
A1,A9,A1,RELATED,2020-01-23,94.10559247800248,1.0,4.6136774729499415,Coeff
A1,A9,A1,RELATED,2020-01-24,106.66145741744413,1.0,4.6136774729499415,Coeff
A1,A9,A1,RELATED,2020-01-25,121.47899362711972,1.0,4.6136774729499415,Coeff
A1,A9,A1,RELATED,2020-01-26,136.65379920154925,1.0,4.6136774729499415,Coeff
A1,A9,A1,RELATED,2020-01-27,136.2581651785558,1.0,4.6136774729499415,Coeff
A1,A9,A1,RELATED,2020-01-28,142.86942975731813,1.0,4.6136774729499415,Coeff
A1,A9,A1,RELATED,2020-01-29,154.0609081596866,1.0,4.6136774729499415,Coeff
A1,A9,A1,RELATED,2020-01-30,198.82197472253145,1.0,4.6136774729499415,Coeff
A1,A9,A1,RELATED,2020-01-31,219.7725751565214,1.0,4.6136774729499415,Coeff
A1,A9,A1,RELATED,2020-02-01,226.08045118807075,1.0,4.6136774729499415,Coeff
A1,A9,A1,RELATED,2020-02-02,255.06743252069617,1.0,4.6136774729499415,Coeff
A1,A9,A1,RELATED,2020-02-03,326.1311452717623,1.0,4.6136774729499415,Coeff
A1,A9,A1,RELATED,2020-02-04,282.7200426262302,1.0,4.6136774729499415,Coeff
A1,A9,A1,RELATED,2020-02-05,312.70349098699563,1.0,4.6136774729499415,Coeff
A1,A9,A1,RELATED,2020-02-06,335.41655792714334,1.0,4.6136774729499415,Coeff
A1,A9,A1,RELATED,2020-02-07,375.70904361426585,1.0,4.6136774729499415,Coeff
A1,A9,A1,RELATED,2020-02-08,354.180306170668,1.0,4.6136774729499415,Coeff
A1,A9,A1,RELATED,2020-02-09,409.64957867368025,1.0,4.6136774729499415,Coeff
A1,A9,A1,RELATED,2020-02-10,400.8117377763132,1.0,4.6136774729499415,Coeff
A1,A9,A1,RELATED,2020-02-11,485.02948447252055,1.0,4.6136774729499415,Coeff
A1,A9,A1,RELATED,2020-02-12,398.21236298330825,1.0,4.6136774729499415,Coeff
A1,A9,A1,RELATED,2020-02-13,351.6759126554335,1.0,4.6136774729499415,Coeff
A1,A9,A1,RELATED,2020-02-14,303.3379299877186,1.0,4.6136774729499415,Coeff
A1,A9,A1,RELATED,2020-02-15,251.96127495423767,1.0,4.6136774729499415,Coeff
A1,A9,A1,RELATED,2020-02-16,193.61311596842103,1.0,4.6136774729499415,Coeff
A1,A9,A1,RELATED,2020-02-17,127.04553218915608,1.0,4.6136774729499415,Coeff
A1,A9,A1,RELATED,2020-02-18,98.2103122563872,1.0,4.6136774729499415,Coeff
A1,A9,A1,RELATED,2020-02-19,82.67385652863908,1.0,4.6136774729499415,Coeff
A1,A10,A1,RELATED,2020-01-01,41.0,0.0,,none
A1,A10,A1,RELATED,2020-01-02,6.0,0.0,,none
A1,A10,A1,RELATED,2020-01-03,16.0,0.0,,none
A1,A10,A1,RELATED,2020-01-04,13.0,0.0,,none
A1,A10,A1,RELATED,2020-01-05,13.0,0.0,,none
A1,A10,A1,RELATED,2020-01-06,8.0,0.0,,none
A1,A10,A1,RELATED,2020-01-07,13.0,0.0,,none
A1,A10,A1,RELATED,2020-01-08,4.0,0.0,,none
A1,A10,A1,RELATED,2020-01-09,4.0,0.0,,none
A1,A10,A1,RELATED,2020-01-10,4.0,0.0,,none
A1,A10,A1,RELATED,2020-01-11,6.0,0.0,,none
A1,A10,A1,RELATED,2020-01-12,7.0,0.0,,none
A1,A10,A1,RELATED,2020-01-13,5.0,0.0,,none
A1,A10,A1,RELATED,2020-01-14,10.0,0.0,,none
A1,A10,A1,RELATED,2020-01-15,9.0,0.0,,none
A1,A10,A1,RELATED,2020-01-16,5.0,0.0,,none
A1,A10,A1,RELATED,2020-01-17,5.0,0.0,,none
A1,A10,A1,RELATED,2020-01-18,1.0,0.0,,none
A1,A10,A1,RELATED,2020-01-19,4.0,0.0,,none
A1,A10,A1,RELATED,2020-01-20,2.0,0.0,,none
A1,A10,A1,RELATED,2020-01-21,5.0,0.0,,none
A1,A10,A1,RELATED,2020-01-22,1.0,0.0,,none
A1,A10,A1,RELATED,2020-01-23,4.0,0.0,,none
A1,A10,A1,RELATED,2020-01-24,1.0,0.0,,none
A1,A10,A1,RELATED,2020-01-25,2.0,0.0,,none
A1,A10,A1,RELATED,2020-01-26,2.0,0.0,,none
A1,A10,A1,RELATED,2020-01-27,2.0,0.0,,none
A1,A10,A1,RELATED,2020-01-28,1.0,0.0,,none
A1,A10,A1,RELATED,2020-01-29,1.0,0.0,,none
A1,A10,A1,RELATED,2020-01-30,2.0,0.0,,none
A1,A10,A1,RELATED,2020-01-31,1.0,0.0,,none
A1,A10,A1,RELATED,2020-02-01,0.0,0.0,,none
A1,A10,A1,RELATED,2020-02-02,1.0,0.0,,none
A1,A10,A1,RELATED,2020-02-03,0.0,0.0,,none
A1,A10,A1,RELATED,2020-02-04,1.0,0.0,,none
A1,A10,A1,RELATED,2020-02-05,0.0,0.0,,none
A1,A10,A1,RELATED,2020-02-06,1.0,0.0,,none
A1,A10,A1,RELATED,2020-02-07,0.0,0.0,,none
A1,A10,A1,RELATED,2020-02-08,1.0,0.0,,none
A1,A10,A1,RELATED,2020-02-09,0.0,0.0,,none
A1,A10,A1,RELATED,2020-02-10,1.0,0.0,,none
A1,A10,A1,RELATED,2020-02-11,1.0,0.0,,none
A1,A10,A1,RELATED,2020-02-12,2.0,0.0,,none
A1,A10,A1,RELATED,2020-02-13,1.0,0.0,,none
A1,A10,A1,RELATED,2020-02-14,1.0,0.0,,none
A1,A10,A1,RELATED,2020-02-15,1.0,0.0,,none
A1,A10,A1,RELATED,2020-02-16,0.0,0.0,,none
A1,A10,A1,RELATED,2020-02-17,1.0,0.0,,none
A1,A10,A1,RELATED,2020-02-18,2.0,0.0,,none
A1,A10,A1,RELATED,2020-02-19,1.0,0.0,,none
A1,A11,A1,RELATED,2020-01-01,95.0,0.0,,none
A1,A11,A1,RELATED,2020-01-02,58.0,0.0,,none
A1,A11,A1,RELATED,2020-01-03,70.0,0.0,,none
A1,A11,A1,RELATED,2020-01-04,97.0,0.0,,none
A1,A11,A1,RELATED,2020-01-05,73.0,0.0,,none
A1,A11,A1,RELATED,2020-01-06,109.0,0.0,,none
A1,A11,A1,RELATED,2020-01-07,52.0,0.0,,none
A1,A11,A1,RELATED,2020-01-08,70.0,0.0,,none
A1,A11,A1,RELATED,2020-01-09,82.0,0.0,,none
A1,A11,A1,RELATED,2020-01-10,39.0,0.0,,none
A1,A11,A1,RELATED,2020-01-11,92.0,0.0,,none
A1,A11,A1,RELATED,2020-01-12,84.0,0.0,,none
A1,A11,A1,RELATED,2020-01-13,121.0,0.0,,none
A1,A11,A1,RELATED,2020-01-14,90.0,0.0,,none
A1,A11,A1,RELATED,2020-01-15,96.0,0.0,,none
A1,A11,A1,RELATED,2020-01-16,93.0,0.0,,none
A1,A11,A1,RELATED,2020-01-17,59.0,0.0,,none
A1,A11,A1,RELATED,2020-01-18,90.0,0.0,,none
A1,A11,A1,RELATED,2020-01-19,105.0,0.0,,none
A1,A11,A1,RELATED,2020-01-20,119.0,0.0,,none
A1,A11,A1,RELATED,2020-01-21,81.0,0.0,,none
A1,A11,A1,RELATED,2020-01-22,120.0,0.0,,none
A1,A11,A1,RELATED,2020-01-23,185.0,0.0,,none
A1,A11,A1,RELATED,2020-01-24,153.0,0.0,,none
A1,A11,A1,RELATED,2020-01-25,154.0,0.0,,none
A1,A11,A1,RELATED,2020-01-26,155.0,0.0,,none
A1,A11,A1,RELATED,2020-01-27,221.0,0.0,,none
A1,A11,A1,RELATED,2020-01-28,173.0,0.0,,none
A1,A11,A1,RELATED,2020-01-29,129.0,0.0,,none
A1,A11,A1,RELATED,2020-01-30,96.0,0.0,,none
A1,A11,A1,RELATED,2020-01-31,132.0,0.0,,none
A1,A11,A1,RELATED,2020-02-01,72.0,0.0,,none
A1,A11,A1,RELATED,2020-02-02,39.0,0.0,,none
A1,A11,A1,RELATED,2020-02-03,-5.0,0.0,,none
A1,A11,A1,RELATED,2020-02-04,20.0,0.0,,none
A1,A11,A1,RELATED,2020-02-05,6.0,0.0,,none
A1,A11,A1,RELATED,2020-02-06,15.0,0.0,,none
A1,A11,A1,RELATED,2020-02-07,7.0,0.0,,none
A1,A11,A1,RELATED,2020-02-08,2.0,0.0,,none
A1,A11,A1,RELATED,2020-02-09,8.0,0.0,,none
A1,A11,A1,RELATED,2020-02-10,4.0,0.0,,none
A1,A11,A1,RELATED,2020-02-11,6.0,0.0,,none
A1,A11,A1,RELATED,2020-02-12,8.0,0.0,,none
A1,A11,A1,RELATED,2020-02-13,7.0,0.0,,none
A1,A11,A1,RELATED,2020-02-14,8.0,0.0,,none
A1,A11,A1,RELATED,2020-02-15,9.0,0.0,,none
A1,A11,A1,RELATED,2020-02-16,11.0,0.0,,none
A1,A11,A1,RELATED,2020-02-17,9.0,0.0,,none
A1,A11,A1,RELATED,2020-02-18,9.0,0.0,,none
A1,A11,A1,RELATED,2020-02-19,6.0,0.0,,none
A1,A12,A1,RELATED,2020-01-01,40.0,0.0,,none
A1,A12,A1,RELATED,2020-01-02,24.0,0.0,,none
A1,A12,A1,RELATED,2020-01-03,31.0,0.0,,none
A1,A12,A1,RELATED,2020-01-04,15.0,0.0,,none
A1,A12,A1,RELATED,2020-01-05,12.0,0.0,,none
A1,A12,A1,RELATED,2020-01-06,17.0,0.0,,none
A1,A12,A1,RELATED,2020-01-07,18.0,0.0,,none
A1,A12,A1,RELATED,2020-01-08,14.0,0.0,,none
A1,A12,A1,RELATED,2020-01-09,16.0,0.0,,none
A1,A12,A1,RELATED,2020-01-10,21.0,0.0,,none
A1,A12,A1,RELATED,2020-01-11,23.0,0.0,,none
A1,A12,A1,RELATED,2020-01-12,22.0,0.0,,none
A1,A12,A1,RELATED,2020-01-13,17.0,0.0,,none
A1,A12,A1,RELATED,2020-01-14,22.0,0.0,,none
A1,A12,A1,RELATED,2020-01-15,21.0,0.0,,none
A1,A12,A1,RELATED,2020-01-16,22.0,0.0,,none
A1,A12,A1,RELATED,2020-01-17,11.0,0.0,,none
A1,A12,A1,RELATED,2020-01-18,10.0,0.0,,none
A1,A12,A1,RELATED,2020-01-19,11.0,0.0,,none
A1,A12,A1,RELATED,2020-01-20,10.0,0.0,,none
A1,A12,A1,RELATED,2020-01-21,9.0,0.0,,none
A1,A12,A1,RELATED,2020-01-22,12.0,0.0,,none
A1,A12,A1,RELATED,2020-01-23,13.0,0.0,,none
A1,A12,A1,RELATED,2020-01-24,13.0,0.0,,none
A1,A12,A1,RELATED,2020-01-25,17.0,0.0,,none
A1,A12,A1,RELATED,2020-01-26,15.0,0.0,,none
A1,A12,A1,RELATED,2020-01-27,24.0,0.0,,none
A1,A12,A1,RELATED,2020-01-28,12.0,0.0,,none
A1,A12,A1,RELATED,2020-01-29,14.0,0.0,,none
A1,A12,A1,RELATED,2020-01-30,21.0,0.0,,none
A1,A12,A1,RELATED,2020-01-31,16.0,0.0,,none
A1,A12,A1,RELATED,2020-02-01,25.0,0.0,,none
A1,A12,A1,RELATED,2020-02-02,17.0,0.0,,none
A1,A12,A1,RELATED,2020-02-03,24.0,0.0,,none
A1,A12,A1,RELATED,2020-02-04,19.0,0.0,,none
A1,A12,A1,RELATED,2020-02-05,23.0,0.0,,none
A1,A12,A1,RELATED,2020-02-06,14.0,0.0,,none
A1,A12,A1,RELATED,2020-02-07,20.0,0.0,,none
A1,A12,A1,RELATED,2020-02-08,20.0,0.0,,none
A1,A12,A1,RELATED,2020-02-09,25.0,0.0,,none
A1,A12,A1,RELATED,2020-02-10,23.0,0.0,,none
A1,A12,A1,RELATED,2020-02-11,26.0,0.0,,none
A1,A12,A1,RELATED,2020-02-12,35.0,0.0,,none
A1,A12,A1,RELATED,2020-02-13,2.0,0.0,,none
A1,A12,A1,RELATED,2020-02-14,13.0,0.0,,none
A1,A12,A1,RELATED,2020-02-15,11.0,0.0,,none
A1,A12,A1,RELATED,2020-02-16,12.0,0.0,,none
A1,A12,A1,RELATED,2020-02-17,11.0,0.0,,none
A1,A12,A1,RELATED,2020-02-18,12.0,0.0,,none
A1,A12,A1,RELATED,2020-02-19,14.0,0.0,,none
A1,A13,A1,RELATED,2020-01-01,56.0,0.0,,none
A1,A13,A1,RELATED,2020-01-02,30.0,0.0,,none
A1,A13,A1,RELATED,2020-01-03,41.0,0.0,,none
A1,A13,A1,RELATED,2020-01-04,20.0,0.0,,none
A1,A13,A1,RELATED,2020-01-05,30.0,0.0,,none
A1,A13,A1,RELATED,2020-01-06,29.0,0.0,,none
A1,A13,A1,RELATED,2020-01-07,23.0,0.0,,none
A1,A13,A1,RELATED,2020-01-08,1.0,0.0,,none
A1,A13,A1,RELATED,2020-01-09,10.0,0.0,,none
A1,A13,A1,RELATED,2020-01-10,10.0,0.0,,none
A1,A13,A1,RELATED,2020-01-11,4.0,0.0,,none
A1,A13,A1,RELATED,2020-01-12,2.0,0.0,,none
A1,A13,A1,RELATED,2020-01-13,4.0,0.0,,none
A1,A13,A1,RELATED,2020-01-14,5.0,0.0,,none
A1,A13,A1,RELATED,2020-01-15,4.0,0.0,,none
A1,A13,A1,RELATED,2020-01-16,7.0,0.0,,none
A1,A13,A1,RELATED,2020-01-17,8.0,0.0,,none
A1,A13,A1,RELATED,2020-01-18,8.0,0.0,,none
A1,A13,A1,RELATED,2020-01-19,13.0,0.0,,none
A1,A13,A1,RELATED,2020-01-20,5.0,0.0,,none
A1,A13,A1,RELATED,2020-01-21,7.0,0.0,,none
A1,A13,A1,RELATED,2020-01-22,3.0,0.0,,none
A1,A13,A1,RELATED,2020-01-23,6.0,0.0,,none
A1,A13,A1,RELATED,2020-01-24,5.0,0.0,,none
A1,A13,A1,RELATED,2020-01-25,4.0,0.0,,none
A1,A13,A1,RELATED,2020-01-26,6.0,0.0,,none
A1,A13,A1,RELATED,2020-01-27,7.0,0.0,,none
A1,A13,A1,RELATED,2020-01-28,7.0,0.0,,none
A1,A13,A1,RELATED,2020-01-29,8.0,0.0,,none
A1,A13,A1,RELATED,2020-01-30,13.0,0.0,,none
A1,A13,A1,RELATED,2020-01-31,6.0,0.0,,none
A1,A13,A1,RELATED,2020-02-01,7.0,0.0,,none
A1,A13,A1,RELATED,2020-02-02,7.0,0.0,,none
A1,A13,A1,RELATED,2020-02-03,7.0,0.0,,none
A1,A13,A1,RELATED,2020-02-04,7.0,0.0,,none
A1,A13,A1,RELATED,2020-02-05,9.0,0.0,,none
A1,A13,A1,RELATED,2020-02-06,9.0,0.0,,none
A1,A13,A1,RELATED,2020-02-07,9.0,0.0,,none
A1,A13,A1,RELATED,2020-02-08,8.0,0.0,,none
A1,A13,A1,RELATED,2020-02-09,6.0,0.0,,none
A1,A13,A1,RELATED,2020-02-10,4.0,0.0,,none
A1,A13,A1,RELATED,2020-02-11,6.0,0.0,,none
A1,A13,A1,RELATED,2020-02-12,4.0,0.0,,none
A1,A13,A1,RELATED,2020-02-13,4.0,0.0,,none
A1,A13,A1,RELATED,2020-02-14,6.0,0.0,,none
A1,A13,A1,RELATED,2020-02-15,5.0,0.0,,none
A1,A13,A1,RELATED,2020-02-16,3.0,0.0,,none
A1,A13,A1,RELATED,2020-02-17,4.0,0.0,,none
A1,A13,A1,RELATED,2020-02-18,4.0,0.0,,none
A1,A13,A1,RELATED,2020-02-19,4.0,0.0,,none
A1,A14,A1,RELATED,2020-01-01,53.0,0.0,,none
A1,A14,A1,RELATED,2020-01-02,34.0,0.0,,none
A1,A14,A1,RELATED,2020-01-03,44.0,0.0,,none
A1,A14,A1,RELATED,2020-01-04,61.0,0.0,,none
A1,A14,A1,RELATED,2020-01-05,46.0,0.0,,none
A1,A14,A1,RELATED,2020-01-06,46.0,0.0,,none
A1,A14,A1,RELATED,2020-01-07,62.0,0.0,,none
A1,A14,A1,RELATED,2020-01-08,61.0,0.0,,none
A1,A14,A1,RELATED,2020-01-09,47.0,0.0,,none
A1,A14,A1,RELATED,2020-01-10,72.0,0.0,,none
A1,A14,A1,RELATED,2020-01-11,40.0,0.0,,none
A1,A14,A1,RELATED,2020-01-12,63.0,0.0,,none
A1,A14,A1,RELATED,2020-01-13,59.0,0.0,,none
A1,A14,A1,RELATED,2020-01-14,55.0,0.0,,none
A1,A14,A1,RELATED,2020-01-15,15.0,0.0,,none
A1,A14,A1,RELATED,2020-01-16,39.0,0.0,,none
A1,A14,A1,RELATED,2020-01-17,59.0,0.0,,none
A1,A14,A1,RELATED,2020-01-18,62.0,0.0,,none
A1,A14,A1,RELATED,2020-01-19,91.0,0.0,,none
A1,A14,A1,RELATED,2020-01-20,88.0,0.0,,none
A1,A14,A1,RELATED,2020-01-21,72.0,0.0,,none
A1,A14,A1,RELATED,2020-01-22,85.0,0.0,,none
A1,A14,A1,RELATED,2020-01-23,101.0,0.0,,none
A1,A14,A1,RELATED,2020-01-24,64.0,0.0,,none
A1,A14,A1,RELATED,2020-01-25,109.0,0.0,,none
A1,A14,A1,RELATED,2020-01-26,110.0,0.0,,none
A1,A14,A1,RELATED,2020-01-27,86.0,0.0,,none
A1,A14,A1,RELATED,2020-01-28,85.0,0.0,,none
A1,A14,A1,RELATED,2020-01-29,75.0,0.0,,none
A1,A14,A1,RELATED,2020-01-30,44.0,0.0,,none
A1,A14,A1,RELATED,2020-01-31,88.0,0.0,,none
A1,A14,A1,RELATED,2020-02-01,61.0,0.0,,none
A1,A14,A1,RELATED,2020-02-02,66.0,0.0,,none
A1,A14,A1,RELATED,2020-02-03,105.0,0.0,,none
A1,A14,A1,RELATED,2020-02-04,88.0,0.0,,none
A1,A14,A1,RELATED,2020-02-05,101.0,0.0,,none
A1,A14,A1,RELATED,2020-02-06,119.0,0.0,,none
A1,A14,A1,RELATED,2020-02-07,148.0,0.0,,none
A1,A14,A1,RELATED,2020-02-08,91.0,0.0,,none
A1,A14,A1,RELATED,2020-02-09,33.0,0.0,,none
A1,A14,A1,RELATED,2020-02-10,75.0,0.0,,none
A1,A14,A1,RELATED,2020-02-11,81.0,0.0,,none
A1,A14,A1,RELATED,2020-02-12,63.0,0.0,,none
A1,A14,A1,RELATED,2020-02-13,44.0,0.0,,none
A1,A14,A1,RELATED,2020-02-14,70.0,0.0,,none
A1,A14,A1,RELATED,2020-02-15,84.0,0.0,,none
A1,A14,A1,RELATED,2020-02-16,53.0,0.0,,none
A1,A14,A1,RELATED,2020-02-17,47.0,0.0,,none
A1,A14,A1,RELATED,2020-02-18,66.0,0.0,,none
A1,A14,A1,RELATED,2020-02-19,62.0,0.0,,none
A1,A15,A1,RELATED,2020-01-01,48.0,0.0,,none
A1,A15,A1,RELATED,2020-01-02,31.0,0.0,,none
A1,A15,A1,RELATED,2020-01-03,15.0,0.0,,none
A1,A15,A1,RELATED,2020-01-04,14.0,0.0,,none
A1,A15,A1,RELATED,2020-01-05,22.0,0.0,,none
A1,A15,A1,RELATED,2020-01-06,19.0,0.0,,none
A1,A15,A1,RELATED,2020-01-07,19.0,0.0,,none
A1,A15,A1,RELATED,2020-01-08,7.0,0.0,,none
A1,A15,A1,RELATED,2020-01-09,6.0,0.0,,none
A1,A15,A1,RELATED,2020-01-10,6.0,0.0,,none
A1,A15,A1,RELATED,2020-01-11,2.0,0.0,,none
A1,A15,A1,RELATED,2020-01-12,3.0,0.0,,none
A1,A15,A1,RELATED,2020-01-13,1.0,0.0,,none
A1,A15,A1,RELATED,2020-01-14,1.0,0.0,,none
A1,A15,A1,RELATED,2020-01-15,0.0,0.0,,none
A1,A15,A1,RELATED,2020-01-16,0.0,0.0,,none
A1,A15,A1,RELATED,2020-01-17,0.0,0.0,,none
A1,A15,A1,RELATED,2020-01-18,0.0,0.0,,none
A1,A15,A1,RELATED,2020-01-19,0.0,0.0,,none
A1,A15,A1,RELATED,2020-01-20,0.0,0.0,,none
A1,A15,A1,RELATED,2020-01-21,0.0,0.0,,none
A1,A15,A1,RELATED,2020-01-22,0.0,0.0,,none
A1,A15,A1,RELATED,2020-01-23,0.0,0.0,,none
A1,A15,A1,RELATED,2020-01-24,0.0,0.0,,none
A1,A15,A1,RELATED,2020-01-25,0.0,0.0,,none
A1,A15,A1,RELATED,2020-01-26,0.0,0.0,,none
A1,A15,A1,RELATED,2020-01-27,0.0,0.0,,none
A1,A15,A1,RELATED,2020-01-28,0.0,0.0,,none
A1,A15,A1,RELATED,2020-01-29,0.0,0.0,,none
A1,A15,A1,RELATED,2020-01-30,0.0,0.0,,none
